date,venue,title,category,start_time,end_time,price_text,event_url,instagram_url,is_museum,museum_name,notes,source
2026-03-25,Sour Cherry Comics,Gay Gundam Night,other,5:00 PM,8:00 PM,Free,,https://www.instagram.com/sourcherrycomics/,false,,,Sour Cherry Comics
